KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,COUNT_AREA,CURRENCY_TRANS,TIME_PER_COLLECT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,BREAKS,COLLECTION,COMMENT_TS,COMPILING_ORG,COVERAGE,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2025-09,1049600.16,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2025-10,1046545.99,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2025-11,1040700.31,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2025-12,1023481.61,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-01,1033412.13,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-02,1017130.43,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-03,1030779.71,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-04,1059476.87,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-05,1065689.64,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-06,1043208.02,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2026-07,1037116.1,P,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
